City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,sinjar,36.3209,41.8754,34.410000000000025,12,0,4.96,IQ,1690058817
331,moroni,-11.7022,43.2551,24.920000000000016,72,42,4.68,KM,1690058735
332,medicine hat,50.0501,-110.6683,34.56,24,20,3.6,CA,1690058698
333,lempaala,61.3167,23.75,14.490000000000009,94,0,1.03,FI,1690058817
334,revda,56.801,59.9303,13.129999999999995,98,93,3.55,RU,1690058817
335,berdigestyakh,62.0989,126.6992,17.53000000000003,78,53,1.73,RU,1690058817
336,san antonio de pale,-1.4014,5.6325,23.140000000000043,78,75,5.55,GQ,1690058573
337,banda aceh,5.5577,95.3222,27.140000000000043,68,99,5.63,ID,1690058817
338,goroka,-6.0834,145.3873,16.400000000000034,98,100,1.34,PG,1690058817
339,ust'-ilimsk,58.0006,102.6619,16.28000000000003,61,1,1.19,RU,1690058818
340,yaren,-0.5472,166.916,28.29000000000002,75,67,2.9,NR,1690058818
341,havant,50.8567,-0.9856,16.710000000000036,96,100,1.79,GB,1690058818
342,polyarnyy,69.1989,33.4478,9.140000000000043,82,100,5.62,RU,1690058806
343,namibe,-15.1961,12.1522,16.879999999999995,88,97,4.38,AO,1690058818
344,athni,16.7333,75.0667,22.730000000000018,89,100,8.53,IN,1690058818
345,dunda,-8.1167,34.25,16.220000000000027,60,0,1.16,TZ,1690058818
346,francistown,-21.17,27.5079,12.150000000000034,83,0,3.15,BW,1690058818
347,acoyapa,11.9703,-85.1711,34.05000000000001,74,88,5.62,NI,1690058818
348,san jose de guanipa,8.8872,-64.1651,29.910000000000025,56,97,2.09,VE,1690058819
349,binbrook,43.121,-79.804,28.27000000000004,47,75,5.66,CA,1690058819
350,labrador city,52.9463,-66.9114,20.950000000000045,68,75,4.12,CA,1690058819
351,hounde,11.5,-3.5167,24.189999999999998,88,100,3.58,BF,1690058819
352,nizhniy lomov,53.5304,43.6766,16.83000000000004,72,100,2.71,RU,1690058819
353,lubango,-14.9172,13.4925,16.920000000000016,36,90,1.54,AO,1690058819
354,mount gambier,-37.8333,140.7667,7.990000000000009,82,94,2.05,AU,1690058819
355,nar'yan-mar,67.6713,53.087,10.54000000000002,95,100,6.23,RU,1690058574
356,richfield,44.8833,-93.283,31.360000000000014,50,100,11.32,US,1690058820
357,monastyryshche,48.9909,29.8047,15.610000000000014,91,16,2.76,UA,1690058820
358,gargalianoi,37.0667,21.6333,27.970000000000027,51,0,3.15,GR,1690058820
359,maitum,6.0392,124.4986,25.04000000000002,81,100,1.82,PH,1690058820
360,puyang chengguanzhen,35.7028,115.0053,24.27000000000004,92,0,1.28,CN,1690058820
361,xining,36.6167,101.7667,12.870000000000005,77,82,1.45,CN,1690058820
362,bom jesus,-9.0744,-44.3586,28.79000000000002,30,0,3.26,BR,1690058821
363,hauterive,46.0901,3.4459,22.420000000000016,60,1,1.35,FR,1690058821
364,bhadrachalam,17.6667,80.8833,24.439999999999998,96,98,0.88,IN,1690058821
365,mirnyy,62.5353,113.9611,20.129999999999995,56,7,4.02,RU,1690058822
366,sinop,41.7711,34.8709,19.920000000000016,56,0,2.25,TR,1690058822
367,mandera,3.9366,41.867,26.05000000000001,68,98,8.65,KE,1690058822
368,cascais,38.6979,-9.4215,20.640000000000043,78,20,13.41,PT,1690058822
369,mata-utu,-13.2816,-176.1745,27.390000000000043,79,64,5.52,WF,1690058606
370,port alfred,-33.5906,26.891,13.430000000000007,94,8,0.89,ZA,1690058572
371,tympaki,35.0729,24.7685,31.170000000000016,36,0,1.34,GR,1690058823
372,goure,13.9835,10.2704,33.84000000000003,35,12,0.5,NE,1690058823
373,ta`u,-14.2336,-169.5144,27.29000000000002,79,89,4.27,AS,1690058824
374,ban houayxay,20.2453,100.4547,23.140000000000043,100,99,0.31,LA,1690058824
375,kolobrzeg,54.1757,15.5834,16.200000000000045,64,90,4.62,PL,1690058824
376,rajura,19.7833,79.3667,24.170000000000016,94,98,2.0,IN,1690058825
377,santa cruz,-17.8,-63.1667,30.03000000000003,45,40,11.83,BO,1690058528
378,karwar,14.8,74.1333,25.560000000000002,91,100,7.96,IN,1690058825
379,gadzhiyevo,69.2551,33.3362,8.930000000000007,83,100,5.78,RU,1690058609
380,utrik,11.2278,169.8474,28.189999999999998,72,19,8.18,MH,1690058825
381,ingeniero guillermo n. juarez,-23.9,-61.85,34.29000000000002,19,0,10.56,AR,1690058826
382,pariaman,-0.619,100.12,25.180000000000007,89,100,1.21,ID,1690058826
383,waingapu,-9.6567,120.2641,21.980000000000018,80,97,4.65,ID,1690058826
384,forster,-32.1667,152.5167,11.360000000000014,77,98,3.45,AU,1690058577
385,kapuskasing,49.4169,-82.4331,26.0,34,40,2.06,CA,1690058826
386,strelka,58.0728,93.0344,16.850000000000023,82,76,0.6,RU,1690058827
387,porto de moz,-1.7483,-52.2383,28.24000000000001,57,88,0.54,BR,1690058827
388,fort st. john,56.2499,-120.8529,24.939999999999998,38,20,4.12,CA,1690058535
389,mitu,1.1983,-70.1733,26.420000000000016,77,74,0.58,CO,1690058827
390,ad dindar,13.2,34.1667,27.090000000000032,62,98,4.8,SD,1690058827
391,jabat,7.75,168.9751,28.29000000000002,79,100,8.34,MH,1690058827
392,lorengau,-2.0226,147.2712,26.689999999999998,81,54,2.83,PG,1690058567
393,aykhal,66.0,111.5,19.400000000000034,55,16,4.11,RU,1690058828
394,andergrove,-21.0833,149.1833,17.460000000000036,78,9,4.19,AU,1690058828
395,ylitornio,66.3089,23.6773,12.900000000000034,97,100,0.83,FI,1690058828
396,spring creek,40.7266,-115.5859,37.670000000000016,10,58,1.63,US,1690058828
397,nieuw nickerie,5.95,-56.9833,27.05000000000001,83,28,4.13,SR,1690058829
398,dubbo,-32.25,148.6167,2.07000000000005,93,0,4.63,AU,1690058829
399,noshiro,40.2039,140.0242,22.629999999999995,88,91,1.66,JP,1690058829
400,quatre cocos,-20.2078,57.7625,23.060000000000002,78,31,6.76,MU,1690058598
401,viedma,-40.8135,-62.9967,11.700000000000045,50,100,4.24,AR,1690058829
402,manaure,11.7751,-72.4445,33.52000000000004,49,2,8.14,CO,1690058743
403,pelabuhanratu,-6.9875,106.5514,24.189999999999998,86,95,1.52,ID,1690058829
404,alamosa,37.4695,-105.87,27.99000000000001,20,0,4.36,US,1690058830
405,davlekanovo,54.2215,55.0343,13.260000000000048,85,3,2.64,RU,1690058830
406,port macquarie,-31.4333,152.9167,12.810000000000002,68,100,3.87,AU,1690058830
407,north elba,44.2434,-73.9543,23.33000000000004,64,30,1.34,US,1690058830
408,torghay,49.6339,63.4981,25.680000000000007,42,77,4.98,KZ,1690058830
409,kerikeri,-35.2268,173.9474,8.28000000000003,94,35,0.89,NZ,1690058571
410,parkes,-33.1333,148.1833,0.20000000000004547,84,0,2.74,AU,1690058831
411,levuka,50.1834,-105.4011,28.840000000000032,27,12,1.38,CA,1690058831
412,alamogordo,32.8995,-105.9603,34.450000000000045,28,0,4.12,US,1690058831
413,yilan,24.757,121.753,27.980000000000018,99,99,1.34,TW,1690058831
414,quellon,-43.1167,-73.6167,7.140000000000043,81,40,2.57,CL,1690058831
415,tamanrasset,22.785,5.5228,29.950000000000045,10,0,2.06,DZ,1690058832
416,port sudan,19.6175,37.2164,32.68000000000001,45,48,3.05,SD,1690058832
417,beolgyo,34.8449,127.3429,23.310000000000002,98,97,1.6,KR,1690058832
418,axams,47.2081,11.2869,11.860000000000014,82,75,1.03,AT,1690058832
419,zaozersk,69.4005,32.4476,8.5,86,100,5.77,RU,1690058832
420,mulki,13.1,74.8,24.600000000000023,100,100,1.54,IN,1690058833
421,ciudad acuna,29.3232,-100.9522,39.610000000000014,27,0,5.66,MX,1690058833
422,nuevo ideal,24.8875,-105.0728,28.590000000000032,27,98,5.91,MX,1690058722
423,luis correia,-2.8792,-41.6669,29.0,65,20,5.8,BR,1690058833
424,tabou,4.423,-7.3528,25.150000000000034,81,100,4.55,CI,1690058833
425,buka,40.8108,69.1986,24.810000000000002,28,0,3.23,UZ,1690058833
426,mangrol,21.1167,70.1167,26.49000000000001,91,100,5.6,IN,1690058833
427,chaohu,31.6,117.8667,24.80000000000001,95,100,1.76,CN,1690058813
428,newman,37.3138,-121.0208,38.19,6,10,0.86,US,1690058834
429,zaragoza,41.6561,-0.8773,27.25,56,0,6.17,ES,1690058834
430,hami,42.8,93.45,27.930000000000007,23,0,4.29,CN,1690058834
431,timimoun,29.2639,0.231,40.210000000000036,8,0,2.06,DZ,1690058834
432,villa gesell,-37.2639,-56.973,11.700000000000045,96,100,8.93,AR,1690058776
433,cockburn town,21.4612,-71.1419,28.02000000000004,75,88,5.26,TC,1690058834
434,bou arada,36.3525,9.6218,36.25,25,3,4.71,TN,1690058834
435,madera,37.1666,-119.8343,41.960000000000036,23,8,2.86,US,1690058835
436,lata,40.1629,-8.3327,17.670000000000016,91,0,1.68,PT,1690058835
437,berezovyy,51.6667,135.7,20.060000000000002,59,96,1.41,RU,1690058835
438,xilin hot,43.9667,116.0333,16.52000000000004,90,100,5.12,CN,1690058835
439,tabas,33.5959,56.9244,36.120000000000005,11,1,2.06,IR,1690058786
440,redlands,34.0556,-117.1825,43.860000000000014,25,0,1.34,US,1690058835
441,dodge city,37.7528,-100.0171,31.49000000000001,57,0,3.09,US,1690058835
442,bartin,41.5833,32.5,18.980000000000018,55,0,2.04,TR,1690058835
443,estherville,43.4016,-94.8328,29.75,50,20,4.82,US,1690058836
444,saint-pierre,-21.3393,55.4781,21.82000000000005,78,100,8.75,RE,1690058836
445,sao miguel do araguaia,-13.275,-50.1628,28.610000000000014,31,8,2.61,BR,1690058836
446,oliva de la frontera,38.276,-6.9187,22.640000000000043,27,0,1.7,ES,1690058836
447,stephenville,32.2207,-98.2023,37.150000000000034,29,0,2.57,US,1690058836
448,peace river,56.2501,-117.286,28.170000000000016,41,20,1.03,CA,1690058540
449,dolni chiflik,42.9833,27.7167,26.120000000000005,49,19,1.83,BG,1690058836
450,madang,-5.2246,145.7966,24.80000000000001,93,80,1.37,PG,1690058837
451,glendive,47.1053,-104.7125,33.200000000000045,23,0,1.54,US,1690058837
452,fenghuang,27.9356,109.5996,22.640000000000043,97,83,1.03,CN,1690058837
453,bereznik,62.8551,42.7072,12.720000000000027,99,100,0.86,RU,1690058837
454,lukolela,-1.0605,17.1821,24.640000000000043,67,94,1.25,CD,1690058837
455,ubari,26.5921,12.7805,33.57000000000005,13,0,4.37,LY,1690058837
456,ca mau,9.1769,105.15,24.110000000000014,94,97,2.18,VN,1690058837
457,san francisco,37.7749,-122.4194,38.80000000000001,58,40,4.92,US,1690058158
458,cobija,-11.0267,-68.7692,34.32000000000005,27,2,0.44,BO,1690058616
459,beberibe,-4.1797,-38.1306,25.810000000000002,82,23,4.65,BR,1690058754
460,metlili chaamba,32.2667,3.6333,38.52000000000004,10,0,5.66,DZ,1690058838
461,la ronge,55.1001,-105.2842,20.140000000000043,60,40,4.12,CA,1690058838
462,guerrero negro,27.9769,-114.0611,25.950000000000045,51,24,6.74,MX,1690058838
463,tokyo,35.6895,139.6917,25.350000000000023,84,20,3.09,JP,1690058319
464,sandur,15.1,76.55,22.590000000000032,92,100,9.46,IN,1690058839
465,sancti spiritus,21.9297,-79.4425,33.44,49,12,3.31,CU,1690058839
466,altayskoye,51.9533,85.3325,15.060000000000002,86,100,3.38,RU,1690058839
467,paita,-5.0892,-81.1144,24.120000000000005,72,11,7.26,PE,1690058839
468,ordynskoye,54.3656,81.8994,16.010000000000048,97,100,5.84,RU,1690058839
469,usogorsk,63.4106,48.6872,11.450000000000045,99,12,2.29,RU,1690058839
470,wynyard,-41.0,145.7167,8.900000000000034,89,21,3.5,AU,1690058839
471,port blair,11.6667,92.75,26.02000000000004,94,100,0.0,IN,1690058840
472,axim,4.8699,-2.2405,24.590000000000032,87,100,4.48,GH,1690058840
473,bel ombre,-4.6167,55.4167,25.910000000000025,78,20,3.6,SC,1690058613
474,huangmei,30.1924,116.025,24.53000000000003,95,100,0.8,CN,1690058840
475,kristianstad,56.0313,14.1524,14.080000000000041,82,100,3.09,SE,1690058840
476,ishigaki,24.3448,124.1572,28.07000000000005,89,75,3.6,JP,1690058840
477,byron bay,-28.65,153.6167,7.6200000000000045,81,31,4.98,AU,1690058609
478,aripuana,-9.1667,-60.6333,31.74000000000001,30,1,0.9,BR,1690058841
479,songling,31.1933,120.7176,25.710000000000036,94,98,1.58,CN,1690058841
480,manvi,15.9833,77.05,24.120000000000005,84,100,6.29,IN,1690058841
481,tralee,52.2704,-9.7026,15.100000000000023,96,100,4.14,IE,1690058579
482,pankovka,58.5,31.1999,13.310000000000002,74,73,2.67,RU,1690058841
483,vila franca do campo,37.7167,-25.4333,22.230000000000018,72,24,1.4,PT,1690058779
484,bandarbeyla,9.4942,50.8122,23.840000000000032,83,15,13.94,SO,1690058842
485,skiathos,39.1623,23.4909,28.870000000000005,64,0,3.93,GR,1690058842
486,stanovoye,52.7638,38.3582,15.310000000000002,77,100,4.04,RU,1690058842
487,smithers,54.7804,-127.1743,17.180000000000007,77,75,4.12,CA,1690058549
488,novodvinsk,64.4165,40.8122,14.330000000000041,98,100,1.24,RU,1690058842
489,gidam,18.9833,81.4,23.180000000000007,97,100,0.88,IN,1690058842
490,aginskoye,51.1,114.53,11.270000000000039,81,0,2.55,RU,1690058842
491,dorado,18.4588,-66.2677,33.99000000000001,66,40,5.66,PR,1690058753
492,kirakira,-10.4544,161.9205,25.939999999999998,88,100,2.56,SB,1690058747
493,myrina,39.8797,25.0742,27.58000000000004,69,0,0.0,GR,1690058843
494,dauphin,51.1494,-100.0502,26.08000000000004,53,0,6.69,CA,1690058843
495,tolanaro,-25.0319,46.9987,19.04000000000002,94,40,7.2,MG,1690058843
496,solnechnogorsk,56.1833,36.9833,15.910000000000025,81,100,2.34,RU,1690058843
497,alice springs,-23.7,133.8833,2.75,75,4,4.12,AU,1690058575
498,prince rupert,54.3161,-130.3201,14.830000000000041,100,100,1.54,CA,1690058839
499,adam,22.3756,57.5233,32.74000000000001,44,100,3.63,OM,1690058844
500,dunedin,-45.8742,170.5036,11.710000000000036,95,100,2.24,NZ,1690058636
501,walvis bay,-22.9575,14.5053,12.270000000000039,87,24,3.6,NA,1690058844
502,ad dabbah,18.05,30.95,34.150000000000034,12,5,2.67,SD,1690058844
503,mount pearl,47.5166,-52.7813,24.189999999999998,78,75,7.2,CA,1690058844
504,alesund,62.4723,6.1549,13.890000000000043,82,40,5.14,NO,1690058731
505,papao,-17.75,-149.55,25.82000000000005,66,59,4.65,PF,1690058844
506,lubao,14.9167,120.55,26.04000000000002,88,98,1.33,PH,1690058844
507,san juan de miraflores,-12.1629,-76.9635,21.760000000000048,74,69,5.37,PE,1690058845
508,berehomet,48.1788,25.3486,14.57000000000005,93,8,1.8,UA,1690058845
509,muli,2.9167,73.5667,28.150000000000034,73,51,1.78,MV,1690058845
510,mili,6.0815,171.735,27.810000000000002,82,62,6.28,MH,1690058845
511,novyy turtkul',41.55,61.0167,23.950000000000045,23,0,3.28,UZ,1690058845
512,pangody,65.85,74.4859,17.58000000000004,87,90,3.81,RU,1690058845
513,kiunga,-6.1219,141.2906,21.900000000000034,99,100,1.28,PG,1690058845
514,huai'an,33.5886,119.0192,24.52000000000004,95,5,2.22,CN,1690058845
515,teluk intan,4.0259,101.0213,25.010000000000048,97,78,1.14,MY,1690058846
516,sucre,-19.0333,-65.2627,22.80000000000001,18,0,2.73,BO,1690058846
517,birao,10.2849,22.7882,21.470000000000027,92,100,2.07,CF,1690058846
518,tres palos,18.1833,-101.6167,35.110000000000014,37,81,2.01,MX,1690058846
519,zhumysker,49.3333,49.4,22.810000000000002,47,96,3.45,KZ,1690058846
520,dreux,48.6667,1.25,19.360000000000014,46,88,6.46,FR,1690058846
521,nangomba,-10.9,38.5,24.03000000000003,62,100,2.93,TZ,1690058846
522,marsh harbour,26.5412,-77.0636,31.010000000000048,69,81,6.05,BS,1690058607
523,mezhdurechenskiy,59.6,65.9333,16.360000000000014,82,98,1.74,RU,1690058847
524,port saint john's,-31.6229,29.5448,18.49000000000001,52,49,2.4,ZA,1690058848
525,yacuiba,-22.038,-63.6797,34.43000000000001,46,0,3.6,BO,1690058848
526,capitan bado,-23.2667,-55.5333,24.950000000000045,45,0,5.31,PY,1690058849
527,tarfaya,27.9358,-12.9218,21.27000000000004,86,1,10.3,MA,1690058849
528,spassk-dal'niy,44.5978,132.8211,19.120000000000005,87,100,2.56,RU,1690058849
529,st. john's,47.5649,-52.7093,24.660000000000025,78,75,7.2,CA,1690058683
530,nguigmi,14.2495,13.1092,31.0,49,51,3.13,NE,1690058849
531,laem sing,12.4816,102.0738,25.720000000000027,90,100,2.07,TH,1690058850
532,baglung,28.2719,83.5898,21.910000000000025,98,100,1.48,NP,1690058850
533,nogliki,51.8333,143.1667,17.54000000000002,87,80,5.47,RU,1690058850
534,mount isa,-20.7333,139.5,9.870000000000005,50,0,6.69,AU,1690058850
535,lerwick,60.1545,-1.1494,13.0,85,16,5.91,GB,1690058851
536,vanimo,-2.6741,141.3028,25.480000000000018,89,80,0.97,PG,1690058851
537,fort stockton,30.894,-102.8793,36.200000000000045,26,0,1.79,US,1690058851
538,miles city,46.4083,-105.8406,34.54000000000002,20,0,3.34,US,1690058851
539,oroqen zizhiqi,50.5667,123.7167,14.610000000000014,97,100,1.41,CN,1690058852
540,ghat,24.9647,10.1728,34.629999999999995,12,0,2.2,LY,1690058852
541,buraydah,26.326,43.975,36.25,9,95,3.47,SA,1690058852
542,pangai,-19.8,-174.35,23.82000000000005,75,12,3.28,TO,1690058852
543,wenchang,30.904,118.4887,24.55000000000001,94,40,2.0,CN,1690058852
544,alofi,-19.0595,-169.9187,24.939999999999998,78,20,5.89,NU,1690058852
545,necochea,-38.5473,-58.7368,10.830000000000041,83,100,1.11,AR,1690058853
546,kalagarh project colony,29.5,78.75,24.980000000000018,86,88,2.44,IN,1690058853
547,al kharj,24.155,47.3346,36.32000000000005,10,37,3.29,SA,1690058853
548,cuitzeo del porvenir,19.9833,-101.15,26.060000000000002,47,75,1.54,MX,1690058853
549,tromso,69.6496,18.957,14.650000000000034,72,75,1.03,NO,1690058853
550,halmstad,56.6745,12.8568,14.450000000000045,77,54,2.57,SE,1690058854
551,russkaya polyana,49.417,31.9201,15.610000000000014,92,4,3.63,UA,1690058854
552,laojunmiao,39.8333,97.7333,20.400000000000034,30,78,1.21,CN,1690058854
553,lisakovsk,52.5369,62.4936,16.870000000000005,88,98,2.07,KZ,1690058854
554,selfoss,63.9331,-20.9971,13.360000000000014,78,72,2.36,IS,1690058854
555,kolonia town,6.964,158.206,26.0,89,100,2.06,FM,1690058854
556,valparaiso,-33.0393,-71.6273,16.80000000000001,75,75,1.54,CL,1690058854
557,shimoda,34.6667,138.95,22.840000000000032,84,71,2.25,JP,1690058745
558,pago pago,-14.2781,-170.7025,28.55000000000001,94,40,2.57,AS,1690058801
559,itaituba,-4.2761,-55.9836,34.09000000000003,36,0,3.6,BR,1690058855
560,tendo,38.3536,140.3697,22.07000000000005,94,95,0.45,JP,1690058855
561,jingling,30.65,113.1,24.52000000000004,97,7,1.68,CN,1690058855
562,sutherlin,43.3901,-123.3126,34.110000000000014,30,0,5.14,US,1690058855
563,karasburg,-28.0167,18.75,11.620000000000005,15,100,2.96,NA,1690058855
564,la malbaie,47.6575,-70.1559,21.470000000000027,85,83,1.03,CA,1690058855
565,querqueville,49.6625,-1.6912,17.82000000000005,72,100,8.75,FR,1690058856
566,saint john's,47.5649,-52.7093,24.660000000000025,78,75,7.2,CA,1690058856
567,ketchikan,55.3422,-131.6461,17.260000000000048,82,100,5.66,US,1690058856
568,xique xique,-10.8217,-42.7311,23.340000000000032,64,12,7.56,BR,1690058856
569,surendranagar,22.7,71.6833,25.79000000000002,97,100,4.99,IN,1690058856
570,la'ie,21.6477,-157.9253,29.980000000000018,70,64,5.67,US,1690058856
571,fort campbell north,36.6543,-87.4606,28.200000000000045,55,0,5.66,US,1690058856
572,la manga del mar menor,37.6413,-0.7165,29.0,84,40,3.09,ES,1690058857
573,poggiardo,40.0542,18.3791,30.810000000000002,65,3,1.86,IT,1690058857
574,sittwe,20.15,92.9,27.82000000000005,85,96,4.04,MM,1690058857
575,buaran,-7.05,109.55,22.74000000000001,86,89,1.48,ID,1690058857
576,port hedland,-20.3167,118.5667,17.03000000000003,17,0,8.23,AU,1690058857
577,tocopilla,-22.092,-70.1979,21.670000000000016,67,43,6.39,CL,1690058857
578,boueni,-12.9025,45.0761,23.99000000000001,70,1,5.79,YT,1690058857
579,langsa,4.4683,97.9683,23.660000000000025,96,100,0.76,ID,1690058857
580,nova sintra,14.8667,-24.7167,22.640000000000043,78,8,8.05,CV,1690058578
581,ust'-kulom,61.6864,53.6902,11.560000000000002,93,6,1.56,RU,1690058858
582,suwayr,30.1171,40.3893,34.52000000000004,13,67,5.64,SA,1690058858
583,sandnessjoen,66.0217,12.6316,14.29000000000002,88,75,2.06,NO,1690058615
584,nyrob,60.733,56.7202,13.920000000000016,85,100,1.52,RU,1690058858
585,strezhevoy,60.7333,77.5889,18.470000000000027,68,100,2.78,RU,1690058858
586,mar del plata,-38.0023,-57.5575,11.720000000000027,92,100,5.14,AR,1690058728
587,barcelos,41.5388,-8.6151,18.25,86,29,3.28,PT,1690058560
588,raja,8.4596,25.678,20.480000000000018,96,99,1.59,SS,1690058858
589,bereeda,11.8704,51.0579,32.370000000000005,48,72,7.77,SO,1690058859
590,balabac,7.9868,117.0645,26.610000000000014,82,100,2.33,PH,1690058859
591,bodaybo,57.8506,114.1933,16.060000000000002,81,20,0.65,RU,1690058859
592,na wa,17.4897,104.1006,25.140000000000043,86,35,2.44,TH,1690058859
593,baturaja,-4.1333,104.1667,22.370000000000005,99,55,1.1,ID,1690058859
